oraciones,tiempo_preprocesado,puntaje_positivo,puntaje_negativo,tiempo_lexico,pos_bajo,pos_medio,pos_alto,neg_bajo,neg_medio,neg_alto,tiempo_fuzzi,sentimiento_final,Tiempo_Base_reglas,clase_sentimiento,tiempo_defuzzificacion
can t wait for the great american food and music festival at shoreline tomorrow mm katz pastrami and bobby flay yes please,0.0006766319274902,1.0,0.0,0.0003540515899658,0.0,0.0,1.0,0.0,0.0,0.0,0.0002331733703613,8.333333333333334,0.0001108646392822,Positivo,2.384185791015625e-07
my dad was in ny for a day we ate at mesa grill last night and met bobby flay so much fun except i completely lost my voice today,0.0006930828094482,0.8133153396311291,0.1866846603688708,0.0003955364227294,0.0,0.3733693207377417,0.6266306792622582,0.6266306792622585,0.3733693207377416,0.0,0.0002408027648925,5.542694777949547,0.0042090415954589,Neutral,0.0
fighting with latex again,0.0003292560577392,0.0,1.0,7.987022399902344e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0002539157867431,1.6666666666666663,0.0001235008239746,Negativo,0.0
we love you too and don t want you to die latex the devil,0.0004212856292724,0.2023679570073054,0.7976320429926945,0.0002243518829345,0.5952640859853893,0.4047359140146108,0.0,0.0,0.4047359140146109,0.595264085985389,0.0002386569976806,4.136225199341053,0.0046818256378173,Neutral,0.0
hours hours of inkscape crashing normally solid as a rock hours of latex complaining at the slightest thing i can t take any more,0.0006911754608154,0.3504442250740375,0.6495557749259625,0.0003132820129394,0.299111549851925,0.700888450148075,0.0,0.0,0.700888450148075,0.299111549851925,0.000241994857788,4.772068689534778,0.003969669342041,Neutral,0.0
shitis hitting the fan in iran craziness indeed iranelection,0.0004315376281738,0.3953297828758705,0.6046702171241295,0.0001723766326904,0.209340434248259,0.790659565751741,0.0,0.0,0.790659565751741,0.209340434248259,0.0002582073211669,4.8925772862412735,0.0042026042938232,Neutral,0.0
monday already iran may implode kitchen is a disaster seems happy had a nice weekend and is great whoop,0.0005927085876464,0.8851734036775546,0.1148265963224454,0.0003080368041992,0.0,0.2296531926448908,0.7703468073551092,0.7703468073551092,0.2296531926448908,0.0,0.000237226486206,6.344427417202988,0.0040626525878906,Neutral,2.384185791015625e-07
getting ready to test out some burger receipes this weekend bobby flay has some great receipes to try thanks bobby,0.0006072521209716,1.0,0.0,0.0002737045288085,0.0,0.0,1.0,0.0,0.0,0.0,0.0002357959747314,8.333333333333334,0.0001294612884521,Positivo,2.384185791015625e-07
i lam so in love with bobby flay he is my favorite you need a place in phoenix we have great peppers here,0.0006155967712402,1.0,0.0,0.0003385543823242,0.0,0.0,1.0,0.0,0.0,0.0,0.0002498626708984,8.333333333333334,0.0001015663146972,Positivo,4.76837158203125e-07
i just created my first latex file from scratch that didn t work out very well see itis a great time waster,0.0006163120269775,1.0,0.0,0.0003020763397216,0.0,0.0,1.0,0.0,0.0,0.0,0.0002343654632568,8.333333333333334,0.0001132488250732,Positivo,0.0
using linux and loving it so much nicer than windows looking forward to using the what you see is what you get latex editor,0.000645637512207,1.0,0.0,0.0003519058227539,0.0,0.0,1.0,0.0,0.0,0.0,0.0002467632293701,8.333333333333334,9.894371032714844e-05,Positivo,2.384185791015625e-07
after using latex a lot any other typeset mathematics just looks hideous,0.0004825592041015,0.0,0.0,0.0001626014709472,0.0,0.0,0.0,0.0,0.0,0.0,0.0002470016479492,8.333333333333334,0.0001158714294433,Positivo,2.384185791015625e-07
on that note i hate word i hate pages i hate latex there i said it i hate latex all you technology relational database system can come kill me now,0.0007076263427734,0.0,1.0,0.0004005432128906,0.0,0.0,0.0,0.0,0.0,1.0,0.0002353191375732,1.6666666666666663,9.918212890625e-05,Negativo,2.384185791015625e-07
ahh back in a real text editing environment i less than latex,0.0004491806030273,0.0,0.0,0.0001623630523681,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460479736328,8.333333333333334,0.0001099109649658,Positivo,4.76837158203125e-07
trouble in iran i see hmm iran iran so far away,0.0005054473876953,0.0,1.0,0.0001275539398193,0.0,0.0,0.0,0.0,0.0,1.0,0.0002377033233642,1.6666666666666663,9.918212890625e-05,Negativo,0.0
reading the tweets coming out of iran the whole thing is terrifying and incredibly sad,0.0005359649658203,0.0,1.0,0.0002362728118896,0.0,0.0,0.0,0.0,0.0,1.0,0.0002360343933105,1.6666666666666663,0.0001025199890136,Negativo,0.0
